0 0 0.0121500000000001
0 0.0100000000000002 0.0271400000000002
0 0.02 0.0421500000000004
0 0.0300000000000002 0.0571600000000005
0 0.04 0.0721800000000004
0 0.0500000000000003 0.0871700000000004
0 0.0600000000000001 0.102180000000001
0 0.0700000000000003 0.117170000000001
0 0.0800000000000001 0.124849999999999
0 0.0900747518579867 0.131114999999999
0 0.10015257404336 0.137355
0 0.1102297772764 0.14359
0 0.120307599461773 0.14986
0 0.130385421647147 0.15609
0 0.14046324383252 0.16236
0 0.150541066017893 0.168600000000001
0 0.160618269250933 0.174835
0 0.170696091436306 0.181075000000001
0 0.180773294669346 0.18734
0 0.19085111685472 0.19358
0 0.200928939040093 0.199850000000001
0 0.211006761225466 0.20608
0 0.221083964458506 0.212325000000001
0 0.23116178664388 0.216705
0 0.241192943107618 0.217925
0 0.251194388003232 0.219725
0 0.261195667921322 0.221585
0 0.271197029078686 0.2234
0 0.281198390236048 0.225255000000001
0 0.29119975139341 0.22711
0 0.301201196289024 0.22891
0 0.311202476207115 0.23077
0 0.321203921102729 0.23257
0 0.331205282260091 0.234425
0 0.341206727155705 0.236275
0 0.351208088313068 0.23808
0 0.361209368231158 0.23994
0 0.371210813126772 0.241750000000001
0 0.381212093044862 0.2436
0 0.391213537940476 0.245410000000001
0 0.401214817858567 0.24727
0 0.41121626275418 0.24912
0 0.421217623911543 0.250925
0 0.431218985068905 0.25278
0 0.441220429964519 0.25458
0 0.45122170988261 0.25644
0 0.461223154778223 0.25824
0 0.471224434696314 0.26666
0 0.481754866786214 0.27338
0 0.492528914307921 0.27939
0 0.503302961829628 0.28532
0 0.514064031711382 0.291364999999999
0 0.524836219279375 0.29738
0 0.535610266801081 0.30332
0 0.546373184621077 0.309360000000001
0 0.557147232142785 0.31537
0 0.567919419710777 0.321385
0 0.578693467232484 0.327315
0 0.589454537114238 0.333360000000001
0 0.600228584635945 0.33937
0 0.611000772203937 0.345385
0 0.621774819725644 0.351315
0 0.632535889607398 0.355910000000001
0 0.643112657781089 0.353905
